"date","ghi"
20090701,305.842486347199
20090702,311.447590141427
20090703,325.80731034658
20090704,293.347171924746
20090705,307.890116631239
20090706,275.742717592196
20090707,277.402741127043
20090708,332.008671212527
20090709,320.953098091152
20090710,335.434250297345
20090712,316.145905400115
20090713,300.013568918264
20090714,285.029722410278
20090715,327.782860200526
20090716,311.165434467953
20090717,225.508493417046
20090806,251.844877609358
20090807,166.869165967734
20090808,201.236885239007
20090809,184.99784803441
20090810,294.757789189076
20090811,293.617008528618
20090812,290.049493300694
20090813,290.370573482083
20090814,275.944669169444
20090815,285.793221500479
20090816,193.840818963048
20090817,258.032026035563
20090818,267.684523681583
20090819,284.942146373373
20090820,282.016469057563
20090821,287.095296003056
20090822,291.537090044653
20090823,278.986012575694
20090824,193.388970017264
20090825,140.319829570531
20090826,272.616432352563
20090827,274.764183513514
20090828,189.133507912646
20090829,282.768487321333
20090830,283.814981973257
20090831,225.06438372471
20090901,167.17839106197
20090902,164.355652513851
20090903,211.202156662639
20090904,139.48888477344
20090905,245.07498777406
20090906,263.562183180928
20090907,247.254807172646
20090908,250.735860118868
20090909,245.630146382896
20090910,251.070576481097
20090911,249.02519813184
20090912,229.046497976042
20090913,206.819720513958
20090914,180.084279527549
20090915,219.774412217813
20090916,138.633007795301
20090917,138.15669839882
20090918,38.175725971709
20090919,62.2845018468375
20090920,105.279159594278
20090921,197.28192515791
20090922,221.106327008681
20090923,212.062526921736
20090924,208.633880033625
20090925,161.535459650708
20090926,206.547062795465
20090927,201.85469048601
20090928,179.04108700198
20090929,198.950021709043
20090930,119.516897525132
20091001,198.508638628096
20091002,164.358448162323
20091003,209.165788441292
20091004,163.064922862361
20091005,111.644788661083
20091006,133.507270187622
20091007,96.6874072780959
20091008,100.710972257974
20091009,153.184738252807
20091010,93.760643159
20091011,61.6566724644948
20091012,120.731076775982
20091013,179.166310106285
20091014,175.474175851972
20091015,187.024699824167
20091016,185.770936409778
20091017,180.523378055442
20091018,175.899915446535
20091019,123.937684499375
20091020,43.0004993135028
20091021,138.345411656157
20091022,48.4547939269279
20091023,66.284441273728
20091024,98.8387065920486
20091025,63.3848722545
20091026,155.737887898082
20091027,147.165213951639
20091028,126.527523641944
20091029,87.3712848338819
20091030,128.109314163481
20091031,112.392532539903
20091101,104.285981469108
20091102,66.8180643070063
20091103,101.762201079043
20091105,38.8975848426167
20091106,40.0205943294772
20091107,40.900570032447
20091108,18.017539303038
20091109,64.4597438573609
20091110,36.8606662189415
20091111,40.5419591231614
20091112,82.0158160971333
20091113,70.1517960333361
20091114,68.103287712901
20091115,32.9319976216226
20091116,110.753003775768
20091117,40.0700871227923
20091118,72.3150854459861
20091119,94.0862167041806
20091120,90.9562704003271
20091121,53.1656698219931
20091122,106.285694333899
20091123,101.293015550153
20091124,105.245048752611
20091125,50.6538425705782
20091126,58.7067570505836
20091127,62.1899781412831
20091128,46.3073654527748
20091129,26.336191986974
20091130,22.8719329818035
20091201,69.3416486861278
20091202,51.6790335651437
20091203,32.2232156831584
20091204,28.5603370443366
20091205,66.8632615348707
20091206,16.8825012550485
20091207,24.8002538772338
20091208,66.9390314213681
20091209,81.5123279152014
20091210,78.8790803984444
20091211,69.4237562519792
20091212,74.7046292143418
20091213,17.9019078743303
20091214,76.2702498414306
20091215,61.1428225962083
20091216,27.1116949691877
20091217,67.8196465608924
20091218,46.5703180732107
20091219,79.3071219109514
20091220,92.7627535032889
20091221,12.1040562356638
20091222,19.0266452317514
20091223,7.83567578943515
20091224,42.5992227070202
20091225,81.9582098057243
20091226,18.7273392825873
20091227,66.8877717207421
20091228,14.4655576998128
20091229,14.551940648513
20091230,67.594860407741
20091231,23.4369567364088
20100101,71.8825153960452
20100102,45.2001947217292
20100103,10.6683922629944
20100104,39.5321382519264
20100105,31.0571319662479
20100106,75.8421774948889
20100107,32.0187595036414
20100108,92.3690976800694
20100109,59.0877888726669
20100110,70.1568478311281
20100111,93.2489858531736
20100112,10.4796702775914
20100113,42.0102709979861
20100114,12.0986050078323
20100115,90.8830874783532
20100116,31.7829962192025
20100117,41.2871179058967
20100118,28.8262155618175
20100119,17.8354836465825
20100120,60.3979852648506
20100121,73.0644982667986
20100122,102.699449550778
20100123,35.9472512589433
20100124,33.7672722960993
20100125,98.6999136720722
20100126,118.732823471203
20100127,109.485403353653
20100128,38.6421068446311
20100129,43.8430304520147
20100130,28.3205037004167
20100131,35.2245671733473
20100201,111.708404108767
20100202,133.339508522653
20100203,130.098363702509
20100204,19.3279201762711
20100205,74.3741865953057
20100206,29.8599782761627
20100207,108.585701433698
20100208,25.7309562356166
20100209,53.6234329285932
20100210,113.865167862613
20100211,70.0890798567989
20100212,69.8724274089333
20100213,73.9546702717698
20100214,96.2383084883958
20100215,119.249751469721
20100216,24.0457406855139
20100217,28.9823913956757
20100218,106.055021505563
20100219,115.432776347389
20100220,158.31191264691
20100221,26.0120689785375
20100222,60.8021990166021
20100223,61.9405881798582
20100224,96.0947590485944
20100225,43.9534886642757
20100226,167.272354960764
20100227,72.634535770118
20100228,168.781199449565
20100301,142.916640711384
20100302,158.335192016861
20100303,27.6118421254326
20100304,86.3116287570285
20100305,151.429232527931
20100306,157.566714092592
20100307,169.480445691632
20100309,220.540088610647
20100314,226.245759298807
20100315,232.494067918215
20100316,223.90912023944
20100317,230.436917224695
20100402,196.843903927617
20100405,274.092496355353
20100406,266.125359733708
20100409,280.791549127
20100410,285.154729761104
20100411,281.74657161925
20100412,211.119804716611
20100413,250.592257791687
20100416,290.950965611091
20100417,278.773947395304
