"date","ghi"
20060101,326.745716885199
20060104,235.770214771877
20060105,209.505843193452
20060106,181.53610080114
20060107,138.397397817539
20060108,138.088658169857
20060109,190.817842521667
20060110,235.561901101827
20060111,221.561566223602
20060113,244.62705981477
20060115,219.870539356331
20060116,237.147308353136
20060117,240.743414175282
20060118,181.724564559273
20060119,231.477557448212
20060121,198.028283577959
20060122,251.310603014815
20060123,225.105449800569
20060124,159.546749885257
20060125,219.114418454725
20060126,256.503992068034
20060128,256.658628967747
20060129,150.661763384648
20060130,178.860675176989
20060131,242.407741649543
20060201,287.589735757324
20060202,231.052571493329
20060203,214.699692746278
20060204,235.331808830221
20060205,240.245180107085
20060206,162.615534665883
20060207,257.764480944816
20060208,233.629018981039
20060209,255.41385144049
20060210,256.021088324257
20060305,289.66085627372
20060306,213.84926972247
20060307,228.972343434718
20060310,278.946590331777
20060315,292.904906994301
20060316,261.183510426391
20060317,231.959424801298
20060319,200.229752223357
20060320,285.236348414573
20060321,283.70313350968
20060322,245.808381563719
20060323,190.410491346373
20060324,279.720088191667
20060325,274.586741618583
20060327,297.601387023104
20060328,292.074293755076
20060329,292.146900785025
20060331,279.939707638472
20060401,301.146477532751
20060402,201.90061489275
20060628,210.210129465083
20060703,97.6784554887109
20060705,188.977709449349
20060706,158.592022015678
20060711,178.782982235526
20060716,241.349266866715
20060718,189.30181221736
20060720,207.343923094683
20060722,232.542052448803
20060727,292.48029921312
20060728,302.286379416767
20060729,283.693665747094
20060730,301.433146037027
20060802,260.911354418065
20060804,248.343379246266
20060805,207.099095104693
20060806,200.789965555578
20060808,165.605145879916
20060811,232.715195260131
20070425,265.447260097151
20070426,192.076306543286
20070427,276.364502309382
20070507,282.020437752169
20070508,258.80653008696
20070509,252.769285861898
20070510,300.401274193058
20070511,243.249555670448
20070512,154.739664397719
20070513,235.464056018471
20070514,284.031769659663
20070515,226.390637822404
20070518,196.24541226985
20070521,274.002138595806
20070523,268.962691705282
20070524,301.410020332095
20070525,236.026086165267
20070526,198.722182925761
20070527,295.127454063662
20070530,278.192065755224
20070601,293.521439303835
20070603,297.27179748699
20070606,217.513461576336
20070607,250.461738186929
20070609,287.0392974884
20070611,267.850136368941
20070612,239.361461765115
20070613,288.691928655505
20070614,290.925146575226
20070615,250.828829903347
20070616,272.129570971616
20070617,266.656094145845
20070618,255.124466594581
20070620,113.274013053791
20070621,271.949118825185
20070623,197.677401679728
20070625,172.9215145858
20070626,268.184142867784
20070627,177.149444891313
20070628,266.573492077128
20070701,347.595314333992
20070702,289.40648400409
20070703,220.258379998846
20070704,250.811472523462
20070706,256.297840692203
20070707,179.081425822932
20070709,256.138553245112
20070710,120.75226612898
20070711,113.056448600775
20070712,259.129731300287
20070713,301.706006883301
20070714,290.56266730537
20070716,208.355981891643
20070717,235.701638470155
20070719,299.568495777351
20070720,300.983531366485
20070721,289.939535294978
20070723,272.50885876727
20070724,252.169525615891
20070725,289.77289690728
20070726,182.860670411716
20070727,165.85572075897
20070728,230.181576827209
20070730,288.885341749964
20070731,213.837528468903
20070801,321.825258505293
20070802,292.148224670901
20070804,146.338504467666
20070806,142.47252825069
20070807,207.183073408037
20070808,219.882920657326
20070809,169.206604326256
20070810,265.936848869129
20070811,109.908367501435
20070812,278.561715446333
20070813,217.205188554866
20070814,295.784035964787
20070815,245.320363661495
20070816,222.409377872289
20070819,239.857616458384
20070820,165.680477526226
20070821,296.087125600715
20070822,253.448718523412
20070823,236.597565603405
20070824,282.300649861915
20070825,288.780781792203
20070826,300.903361608821
20070828,292.147715290767
20070829,267.641372860616
20070831,283.782252736229
20070903,285.914360423667
20070904,165.027789200359
20070905,261.829704213534
20070906,289.506223845373
20070907,248.714151272453
20070908,255.219241074165
20070909,275.35277612851
20070910,218.643738213873
20070911,180.499025901146
20070912,292.227258815896
20070913,268.943102197953
20070915,289.649115751629
20070916,99.2292932743755
20070917,178.125320997466
20070918,271.868197842888
20070919,262.644721145361
20070921,282.062835976299
20070922,271.080590628746
20070923,257.239493334524
20070924,246.413666419245
20070925,269.510743151253
20070927,247.93698564893
20070928,154.263252839826
20070929,303.4363114752
20070930,292.585684619739
20071002,248.171918823682
20071003,275.068050980472
20071005,184.505240744685
20071006,273.516705160481
20071007,289.002382829016
20071009,274.989698054368
20071011,160.908043612057
20071012,285.752617699201
20071014,177.594431047167
20071017,198.6789464413
20071019,179.12606668078
20071020,254.912979862641
20071021,129.963170515366
20071022,248.11349795858
20071024,202.739041476858
20071025,243.373099922359
20071026,148.968576048009
20071028,227.247150024915
20071030,258.524440136467
20071031,253.647232729949
20071102,257.536598584034
20071103,233.558053951168
20071104,260.334472478094
20071106,224.441167352597
20071107,257.679099369704
20071108,254.213490038936
20071110,253.121722521882
20071113,196.824991094913
20071118,170.326689940058
20071122,241.30521717215
20071124,160.874547916029
20071127,247.633963436403
20071128,252.892432315676
20071202,233.336540105672
20071203,241.793973001582
20071206,241.12937018243
20071208,195.161163932511
20071209,251.126155120185
20071213,241.543006759709
20071215,184.278042615939
20071216,201.525821789593
20071223,196.60366764539
20071224,199.669199431891
20071226,236.099880728397
20071228,234.477495683719
20071229,253.701243346359
20071230,252.269458493817
20071231,226.859818196233
20080103,215.83243121021
20080104,83.1462160396802
20080107,170.19621381363
20080108,229.448815342359
20080110,252.153506928788
20080111,221.206284614674
20080114,224.713649262564
20080115,237.540255216474
20080118,241.422201302225
20080119,222.360467651838
20080120,208.47580633357
20080122,241.321250857589
20080123,248.212355724417
20080127,215.450596381268
20080130,258.669412140473
20080204,234.101424888055
20080208,277.33593310724
20080209,229.627388813464
20080210,273.477764494913
20080213,244.406030917495
20080215,281.60641125036
20080216,264.445748116195
20080217,196.290691896742
20080218,241.519962867814
20080220,114.839183664016
20080222,261.952749125054
20080223,160.676924715778
20080225,255.754337652294
20080226,257.93562311509
20080227,275.584424724833
20080301,368.100235878895
20080304,291.113864774019
20080312,257.118066047437
20080314,243.420938743777
20080316,175.610455707218
20080318,255.08094577959
20080319,258.287280001409
20080320,268.623567995652
20080321,265.233672475699
20080323,254.483158596645
20080324,257.742700439659
20080326,283.112251916983
20080331,299.547530424345
20080401,375.915346395265
20080403,243.356133712382
20080405,257.875896397332
20080408,182.383377574276
20080409,244.400988219554
20080410,290.638934401239
20080414,148.530614663571
20080416,232.893331040007
20080418,261.045744407801
20080422,207.30615146165
20080425,204.900295651156
20080426,241.773301344
20080427,199.163744055431
20080429,246.906642000876
20080430,270.43913498829
20080501,283.642364957204
20080502,236.291507061885
20080519,289.775051215896
20080520,262.200387951012
20080521,282.60667737642
20080522,251.918328399014
20080523,215.108657137527
20080524,176.803237684672
20080527,275.217276041254
20080528,288.06722757777
20080529,265.266106911579
20080601,357.741920359767
20080602,255.610404073981
20080603,270.406405071658
20080610,247.108944933599
