"date","era5_ghi"
"2006-01-01",22.3985185185185
"2006-01-02",51.7525925925926
"2006-01-03",33.8244444444444
"2006-01-04",55.8533333333333
"2006-01-05",67.5474074074074
"2006-01-06",43.5222222222222
"2006-01-07",46.3103703703704
"2006-01-08",39.6259259259259
"2006-01-09",72.6807407407407
"2006-01-10",33.7296296296296
"2006-01-11",53.2222222222222
"2006-01-12",52.982962962963
"2006-01-13",51.0325925925926
"2006-01-14",68.7540740740741
"2006-01-15",54.6066666666667
"2006-01-16",69.34
"2006-01-17",31.7377777777778
"2006-01-18",63.7940740740741
"2006-01-19",54.8496296296296
"2006-01-20",84.8614814814815
"2006-01-21",58.5281481481481
"2006-01-22",82.8837037037037
"2006-01-23",64.8555555555556
"2006-01-24",84.2081481481482
"2006-01-25",94.0525925925926
"2006-01-26",60.9755555555556
"2006-01-27",90.6385185185185
"2006-01-28",94.8303703703704
"2006-01-29",80.3096296296296
"2006-01-30",53.3592592592593
"2006-01-31",84.7681481481481
"2006-02-01",83.9088888888889
"2006-02-02",75.5177777777778
"2006-02-03",100.548148148148
"2006-02-04",77.5637037037037
"2006-02-05",81.322962962963
"2006-02-06",103.36962962963
"2006-02-07",112.551111111111
"2006-02-08",97.9881481481481
"2006-02-09",98.1007407407407
"2006-02-10",85.2303703703704
"2006-02-11",120.87037037037
"2006-02-12",121.684444444444
"2006-02-13",95.1259259259259
"2006-02-14",123.077037037037
"2006-02-15",134.056296296296
"2006-02-16",135.234074074074
"2006-02-17",145.277777777778
"2006-02-18",145.458518518519
"2006-02-19",131.41037037037
"2006-02-20",94.6148148148148
"2006-02-21",119.017777777778
"2006-02-22",90.0096296296296
"2006-02-23",101.736296296296
"2006-02-24",140.231111111111
"2006-02-25",161.465925925926
"2006-02-26",121.339259259259
"2006-02-27",114.783703703704
"2006-02-28",129.435555555556
"2006-03-01",109.988888888889
"2006-03-02",168.214074074074
"2006-03-03",174.445185185185
"2006-03-04",106.760740740741
"2006-03-05",171.894074074074
"2006-03-06",163.958518518519
"2006-03-07",167.266666666667
"2006-03-08",185.465185185185
"2006-03-09",109.660740740741
"2006-03-10",145.682222222222
"2006-03-11",177.382222222222
"2006-03-12",195.742222222222
"2006-03-13",140.168148148148
"2006-03-14",203.141481481481
"2006-03-15",148.599259259259
"2006-03-16",202.573333333333
"2006-03-17",211.721481481481
"2006-03-18",89.6533333333333
"2006-03-19",95.4585185185185
"2006-03-20",174.22
"2006-03-21",160.983703703704
"2006-03-22",211.413333333333
"2006-03-23",230.99037037037
"2006-03-24",231.513333333333
"2006-03-25",222.686666666667
"2006-03-26",102.162222222222
"2006-03-27",239.406666666667
"2006-03-28",236.475555555556
"2006-03-29",145.354074074074
"2006-03-30",53.3614814814815
"2006-03-31",241.09037037037
"2006-04-01",229.21037037037
"2006-04-02",209.712850241546
"2006-04-03",213.702962962963
"2006-04-04",214.63037037037
"2006-04-05",236.073333333333
"2006-04-06",183.281481481481
"2006-04-07",256.845185185185
"2006-04-08",254.365925925926
"2006-04-09",253.946666666667
"2006-04-10",138.555555555556
"2006-04-11",261.625185185185
"2006-04-12",257.362962962963
"2006-04-13",258.538518518519
"2006-04-14",271.15037037037
"2006-04-15",270.283703703704
"2006-04-16",205.5
"2006-04-17",122.434074074074
"2006-04-18",63.9637037037037
"2006-04-19",105.631111111111
"2006-04-20",134.523703703704
"2006-04-21",296.988148148148
"2006-04-22",285.046666666667
"2006-04-23",106.652592592593
"2006-04-24",313.20962962963
"2006-04-25",312.172592592593
"2006-04-26",300.422962962963
"2006-04-27",243.791111111111
"2006-04-28",283.23037037037
"2006-04-29",299.605925925926
"2006-04-30",128.77037037037
"2006-05-01",159.411851851852
"2006-05-02",189.731111111111
"2006-05-03",128.016296296296
"2006-05-04",176.904444444444
"2006-05-05",317.485185185185
"2006-05-06",322.244444444444
"2006-05-07",277.491111111111
"2006-05-08",306.382222222222
"2006-05-09",309.668888888889
"2006-05-10",155.732592592593
"2006-05-11",241.578518518519
"2006-05-12",248.054074074074
"2006-05-13",308.196296296296
"2006-05-14",286.154074074074
"2006-05-15",331.781481481481
"2006-05-16",328.676296296296
"2006-05-17",336.031111111111
"2006-05-18",316.92962962963
"2006-05-19",281.266666666667
"2006-05-20",304.608148148148
"2006-05-21",338.491111111111
"2006-05-22",320.303703703704
"2006-05-23",213.481481481481
"2006-05-24",275.674814814815
"2006-05-25",331.145925925926
"2006-05-26",289.965185185185
"2006-05-27",85.9933333333333
"2006-05-28",118.606666666667
"2006-05-29",233.148148148148
"2006-05-30",319.612592592593
"2006-05-31",324.240740740741
"2006-06-01",335.144444444444
"2006-06-02",349.114074074074
"2006-06-03",245.405925925926
"2006-06-04",286.678518518519
"2006-06-05",232.426666666667
"2006-06-06",354.297037037037
"2006-06-07",322.445925925926
"2006-06-08",101.651111111111
"2006-06-09",53.9014814814815
"2006-06-10",40.8577777777778
"2006-06-11",171.845185185185
"2006-06-12",311.744444444444
"2006-06-13",330.763703703704
"2006-06-14",242.599259259259
"2006-06-15",326.385925925926
"2006-06-16",254.772592592593
"2006-06-17",327.332592592593
"2006-06-18",277.1
"2006-06-19",330.979259259259
"2006-06-20",335.628888888889
"2006-06-21",312.382222222222
"2006-06-22",328.985185185185
"2006-06-23",329.996296296296
"2006-06-24",327.257777777778
"2006-06-25",342.853333333333
"2006-06-26",305.39037037037
"2006-06-27",356.716296296296
"2006-06-28",357.922962962963
"2006-06-29",353.719259259259
"2006-06-30",213.802222222222
"2006-07-01",311.608148148148
"2006-07-02",329.718518518519
