"date","era5_ghi"
"2006-01-01",2994.2
"2006-01-02",3025.2
"2006-01-03",3058.4
"2006-01-04",3045.2
"2006-01-05",3125.3
"2006-01-06",3165.1
"2006-01-07",3196.2
"2006-01-08",3091.4
"2006-01-09",2740.5
"2006-01-10",3297.8
"2006-01-11",3389.5
"2006-01-12",3201.4
"2006-01-13",3392.2
"2006-01-14",3299.9
"2006-01-15",3134.8
"2006-01-16",2970.4
"2006-01-17",3554.5
"2006-01-18",3038.4
"2006-01-19",2983.8
"2006-01-20",2636.8
"2006-01-21",3576.6
"2006-01-22",2886.6
"2006-01-23",3627.4
"2006-01-24",3684.5
"2006-01-25",3686.6
"2006-01-26",2739.6
"2006-01-27",3434.7
"2006-01-28",2388.8
"2006-01-29",3409.4
"2006-01-30",3980.9
"2006-01-31",3890.1
"2006-02-01",3908.9
"2006-02-02",3441.8
"2006-02-03",4062.1
"2006-02-04",4112.3
"2006-02-05",3993.1
"2006-02-06",3983.9
"2006-02-07",3391.5
"2006-02-08",4168.1
"2006-02-09",4342
"2006-02-10",4195.3
"2006-02-11",3251.2
"2006-02-12",4580.9
"2006-02-13",4467.7
"2006-02-14",4627.8
"2006-02-15",4590.1
"2006-02-16",4601.8
"2006-02-17",3680.8
"2006-02-18",4370.2
"2006-02-19",2166.2
"2006-02-20",4480.8
"2006-02-21",4359.5
"2006-02-22",4715.8
"2006-02-23",4262.3
"2006-02-24",4802.4
"2006-02-25",4482.3
"2006-02-26",4982.2
"2006-02-27",4676.4
"2006-02-28",5197.7
"2006-03-01",5103.4
"2006-03-02",3489.6
"2006-03-03",5078.1
"2006-03-04",2712.7
"2006-03-05",5275
"2006-03-06",5450.1
"2006-03-07",4096.1
"2006-03-08",4144.7
"2006-03-09",2698.2
"2006-03-10",4254.2
"2006-03-11",5786.6
"2006-03-12",5082
"2006-03-13",5919.9
"2006-03-14",6073.2
"2006-03-15",4680.9
"2006-03-16",6201.4
"2006-03-17",5683.6
"2006-03-18",788
"2006-03-19",699.3
"2006-03-20",863
"2006-03-21",3622.4
"2006-03-22",2711.6
"2006-03-23",6157.1
"2006-03-24",6546.9
"2006-03-25",6260.9
"2006-03-26",6219.2
"2006-03-27",6578.4
"2006-03-28",6594.5
"2006-03-29",3133.5
"2006-03-30",2588.9
"2006-03-31",6551.2
"2006-04-01",5169.7
"2006-04-02",7071.2
"2006-04-03",6332.9
"2006-04-04",6416.1
"2006-04-05",6345.5
"2006-04-06",5805.8
"2006-04-07",3679.4
"2006-04-08",7093.4
"2006-04-09",7110.7
"2006-04-10",7055.9
"2006-04-11",3047.4
"2006-04-12",6877.3
"2006-04-13",6911.3
"2006-04-14",6013.4
"2006-04-15",6301.2
"2006-04-16",7355.6
"2006-04-17",7416.3
"2006-04-18",7562.6
"2006-04-19",7642.8
"2006-04-20",7029.2
"2006-04-21",7481.5
"2006-04-22",7235
"2006-04-23",6324.3
"2006-04-24",5193.4
"2006-04-25",5609.9
"2006-04-26",7530.3
"2006-04-27",7709.1
"2006-04-28",1711.5
"2006-04-29",1440.2
"2006-04-30",7068.4
"2006-05-01",6089.7
"2006-05-02",7173.8
"2006-05-03",4893.9
"2006-05-04",2279.3
"2006-05-05",4305
"2006-05-06",2068.2
"2006-05-07",4235.4
"2006-05-08",3424.2
"2006-05-09",4927.4
"2006-05-10",5595.1
"2006-05-11",7493.5
"2006-05-12",8012
"2006-05-13",7964.5
"2006-05-14",7239.4
"2006-05-15",6991
"2006-05-16",6098.2
"2006-05-17",8153.3
"2006-05-18",8148.7
"2006-05-19",7986.2
"2006-05-20",7888.7
"2006-05-21",7600.7
"2006-05-22",7647.7
"2006-05-23",7682.4
"2006-05-24",8021.2
"2006-05-25",7970.9
"2006-05-26",7129.8
"2006-05-27",7278.3
"2006-05-28",6419.4
"2006-05-29",6913.5
"2006-05-30",5820.3
"2006-05-31",6159.7
"2006-06-01",5872.2
"2006-06-02",8052.8
"2006-06-03",8213.2
"2006-06-04",7461.5
"2006-06-05",7824
"2006-06-06",7913.4
"2006-06-07",8209
"2006-06-08",8205.5
"2006-06-09",8121.6
"2006-06-10",6602.6
"2006-06-11",7837
"2006-06-12",7754
"2006-06-13",8154.8
"2006-06-14",8378.5
"2006-06-15",8350.2
"2006-06-16",7398.1
"2006-06-17",4557
"2006-06-18",8347.9
"2006-06-19",8161
"2006-06-20",8269.1
"2006-06-21",5295.3
"2006-06-22",5188.2
"2006-06-23",3104.6
"2006-06-24",7659.6
"2006-06-25",7087.2
"2006-06-26",7574.5
"2006-06-27",7475.6
"2006-06-28",8023.6
"2006-06-29",8156.2
"2006-06-30",8360.6
"2006-07-01",8279.5
"2006-07-02",7804.2
"2006-07-03",7771.2
"2006-07-04",6882.6
"2006-07-05",6711.2
"2006-07-06",7585.6
"2006-07-07",7980.5
"2006-07-08",6993
"2006-07-09",5104.9
"2006-07-10",6721.6
"2006-07-11",6971.4
"2006-07-12",7689.6
"2006-07-13",7312.5
"2006-07-14",8127.3
"2006-07-15",7708.5
"2006-07-16",7476.9
"2006-07-17",7818.9
"2006-07-18",7778.3
"2006-07-19",7926.8
"2006-07-20",7906.2
"2006-07-21",6801.5
"2006-07-22",6394.6
"2006-07-23",8078.8
"2006-07-24",7706.2
"2006-07-25",7823
