"date","era5_ghi"
"2006-01-01",2055.7
"2006-01-02",2730
"2006-01-03",2626.1
"2006-01-04",2215.5
"2006-01-05",2842.9
"2006-01-06",2868.6
"2006-01-07",2903.3
"2006-01-08",2575.7
"2006-01-09",2961
"2006-01-10",2924.2
"2006-01-11",2039
"2006-01-12",2718
"2006-01-13",3003.4
"2006-01-14",2445
"2006-01-15",2942.8
"2006-01-16",2282.8
"2006-01-17",2927.5
"2006-01-18",3047.4
"2006-01-19",1330.4
"2006-01-20",3467.9
"2006-01-21",3460.4
"2006-01-22",3491.4
"2006-01-23",3496.8
"2006-01-24",3535.4
"2006-01-25",3481.1
"2006-01-26",2804.4
"2006-01-27",3049.5
"2006-01-28",3662
"2006-01-29",3366.1
"2006-01-30",3347.1
"2006-01-31",3446.9
"2006-02-01",2829.4
"2006-02-02",2831.3
"2006-02-03",3043.4
"2006-02-04",3733.8
"2006-02-05",3041.8
"2006-02-06",4012.2
"2006-02-07",4041.1
"2006-02-08",3955.7
"2006-02-09",3966.9
"2006-02-10",3790.8
"2006-02-11",4431.7
"2006-02-12",4318.2
"2006-02-13",3742.8
"2006-02-14",4324.5
"2006-02-15",3200.1
"2006-02-16",4171.3
"2006-02-17",3109.3
"2006-02-18",4403.9
"2006-02-19",4361.9
"2006-02-20",4820.2
"2006-02-21",4871.1
"2006-02-22",4939.1
"2006-02-23",5017.7
"2006-02-24",5066.3
"2006-02-25",4805.9
"2006-02-26",4815.3
"2006-02-27",4786
"2006-02-28",4689.8
"2006-03-01",5023
"2006-03-02",5101.7
"2006-03-03",5192.5
"2006-03-04",5248.6
"2006-03-05",5381.9
"2006-03-06",4994.2
"2006-03-07",5398.1
"2006-03-08",1604.3
"2006-03-09",4077.8
"2006-03-10",4457.8
"2006-03-11",4619.9
"2006-03-12",4346.2
"2006-03-13",5127.6
"2006-03-14",6331.6
"2006-03-15",5792.8
"2006-03-16",6098.9
"2006-03-17",5251.2
"2006-03-18",5333.6
"2006-03-19",3917
"2006-03-20",4343.3
"2006-03-21",5795.3
"2006-03-22",5979.1
"2006-03-23",6651.4
"2006-03-24",6575.5
"2006-03-25",6555.8
"2006-03-26",6209.3
"2006-03-27",6505.1
"2006-03-28",6534
"2006-03-29",5588.8
"2006-03-30",6351.2
"2006-03-31",6226.1
"2006-04-01",4797.4
"2006-04-02",7426.7
"2006-04-03",6201.3
"2006-04-04",5565.3
"2006-04-05",6156
"2006-04-06",5780.3
"2006-04-07",3939.2
"2006-04-08",7113.5
"2006-04-09",6977.3
"2006-04-10",7381.1
"2006-04-11",6219.1
"2006-04-12",7212.5
"2006-04-13",7606
"2006-04-14",7521.2
"2006-04-15",3932.3
"2006-04-16",7570.9
"2006-04-17",7636
"2006-04-18",6615.9
"2006-04-19",7877.4
"2006-04-20",7842
"2006-04-21",7935
"2006-04-22",7414.2
"2006-04-23",6993.6
"2006-04-24",3859.3
"2006-04-25",7282.1
"2006-04-26",7957.1
"2006-04-27",7834.7
"2006-04-28",4585.2
"2006-04-29",7109.7
"2006-04-30",6640.6
"2006-05-01",7643.5
"2006-05-02",7698.5
"2006-05-03",6080.1
"2006-05-04",4321.4
"2006-05-05",3564.1
"2006-05-06",7592.5
"2006-05-07",7471.9
"2006-05-08",6576.6
"2006-05-09",7740
"2006-05-10",7607.8
"2006-05-11",8051
"2006-05-12",7978.4
"2006-05-13",7875.6
"2006-05-14",7995.6
"2006-05-15",8464.8
"2006-05-16",8357.8
"2006-05-17",7570.2
"2006-05-18",8197.2
"2006-05-19",7988.1
"2006-05-20",7621.3
"2006-05-21",8209
"2006-05-22",6692.9
"2006-05-23",8333.9
"2006-05-24",8755.1
"2006-05-25",8534.3
"2006-05-26",7940.9
"2006-05-27",8792.3
"2006-05-28",7382.1
"2006-05-29",7031
"2006-05-30",6895.1
"2006-05-31",7869.7
"2006-06-01",7695
"2006-06-02",8491.1
"2006-06-03",7145
"2006-06-04",8315.9
"2006-06-05",7851.9
"2006-06-06",8217.6
"2006-06-07",7477
"2006-06-08",7360.1
"2006-06-09",8026.8
"2006-06-10",7467.4
"2006-06-11",8295.4
"2006-06-12",8309.6
"2006-06-13",8763.8
"2006-06-14",8643.6
"2006-06-15",7117.1
"2006-06-16",7621
"2006-06-17",8440.8
"2006-06-18",8123.7
"2006-06-19",7855.1
"2006-06-20",7934.4
"2006-06-21",7609.2
"2006-06-22",6338.3
"2006-06-23",8159.9
"2006-06-24",7615.4
"2006-06-25",4916.5
"2006-06-26",8629.9
"2006-06-27",8317.7
"2006-06-28",6950.7
"2006-06-29",8518.2
"2006-06-30",7833.5
"2006-07-01",6753
"2006-07-02",6635.9
"2006-07-03",6763.3
"2006-07-04",7520.8
"2006-07-05",5412.3
"2006-07-06",5398.7
"2006-07-07",7217.7
"2006-07-08",2071.3
"2006-07-09",2105.7
"2006-07-10",7643.2
"2006-07-11",7739.1
"2006-07-12",8044.1
"2006-07-13",8393.4
"2006-07-14",8378.2
"2006-07-15",8367.9
"2006-07-16",8313.6
"2006-07-17",7806.9
"2006-07-18",7137.5
"2006-07-19",7800.6
"2006-07-20",6339.1
"2006-07-21",6334
"2006-07-22",8204.7
