"date","era5_ghi"
"2006-01-01",60.7992592592593
"2006-01-02",48.1807407407407
"2006-01-03",70.8007407407407
"2006-01-04",39.7192592592593
"2006-01-05",47.3577777777778
"2006-01-06",60.5866666666667
"2006-01-07",27.6125925925926
"2006-01-08",38.5807407407407
"2006-01-09",20.477037037037
"2006-01-10",54.5355555555556
"2006-01-11",91.9140740740741
"2006-01-12",101.745925925926
"2006-01-13",78.4955555555556
"2006-01-14",76.6362962962963
"2006-01-15",79.9911111111111
"2006-01-16",61.8644444444444
"2006-01-17",67.3674074074074
"2006-01-18",35.5022222222222
"2006-01-19",50.4562962962963
"2006-01-20",58.2422222222222
"2006-01-21",82.6311111111111
"2006-01-22",96.4962962962963
"2006-01-23",116.61037037037
"2006-01-24",79.3792592592593
"2006-01-25",114.474074074074
"2006-01-26",102.214814814815
"2006-01-27",103.321481481481
"2006-01-28",90.6659259259259
"2006-01-29",99.9644444444444
"2006-01-30",61.6451851851852
"2006-01-31",52.9244444444444
"2006-02-01",115.335555555556
"2006-02-02",127.599259259259
"2006-02-03",98.2
"2006-02-04",56.2474074074074
"2006-02-05",102.557777777778
"2006-02-06",132.722222222222
"2006-02-07",128.78
"2006-02-08",144.604444444444
"2006-02-09",106.664444444444
"2006-02-10",119.336296296296
"2006-02-11",147.180740740741
"2006-02-12",137.645925925926
"2006-02-13",150.071111111111
"2006-02-14",138.000740740741
"2006-02-15",38.3185185185185
"2006-02-16",74.2148148148148
"2006-02-17",142.531111111111
"2006-02-18",148.617037037037
"2006-02-19",78.4362962962963
"2006-02-20",147.984444444444
"2006-02-21",88.2118518518518
"2006-02-22",103.87037037037
"2006-02-23",99.6214814814815
"2006-02-24",133.13037037037
"2006-02-25",99.7585185185185
"2006-02-26",18.5037037037037
"2006-02-27",94.2051851851852
"2006-02-28",112.363703703704
"2006-03-01",134.861481481481
"2006-03-02",160.328888888889
"2006-03-03",117.868148148148
"2006-03-04",68.0696296296296
"2006-03-05",135.656296296296
"2006-03-06",114.102222222222
"2006-03-07",45.3511111111111
"2006-03-08",146.405185185185
"2006-03-09",93.0903703703704
"2006-03-10",98.537037037037
"2006-03-11",70.482962962963
"2006-03-12",87.4155555555556
"2006-03-13",207.891851851852
"2006-03-14",220.340740740741
"2006-03-15",220.885185185185
"2006-03-16",223.481481481481
"2006-03-17",152.111111111111
"2006-03-18",87.5814814814815
"2006-03-19",160.794074074074
"2006-03-20",191.297777777778
"2006-03-21",171.472592592593
"2006-03-22",190.475555555556
"2006-03-23",92.3874074074074
"2006-03-24",180.646666666667
"2006-03-25",228.633333333333
"2006-03-26",186.900096618357
"2006-03-27",138.122962962963
"2006-03-28",218.363703703704
"2006-03-29",225.056296296296
"2006-03-30",145.375555555556
"2006-03-31",231.377777777778
"2006-04-01",193.382962962963
"2006-04-02",210.375555555556
"2006-04-03",166.321481481481
"2006-04-04",209.234074074074
"2006-04-05",194.975555555556
"2006-04-06",179.863703703704
"2006-04-07",202.605925925926
"2006-04-08",202.782962962963
"2006-04-09",200.942222222222
"2006-04-10",203.119259259259
"2006-04-11",285.419259259259
"2006-04-12",218.482222222222
"2006-04-13",241.907407407407
"2006-04-14",257.345925925926
"2006-04-15",161.208888888889
"2006-04-16",198.988148148148
"2006-04-17",141.695555555556
"2006-04-18",205.492592592593
"2006-04-19",279.16
"2006-04-20",261.385185185185
"2006-04-21",194.486666666667
"2006-04-22",196.867407407407
"2006-04-23",239.795555555556
"2006-04-24",274.376296296296
"2006-04-25",197.393333333333
"2006-04-26",225.831851851852
"2006-04-27",146.116296296296
"2006-04-28",232.704444444444
"2006-04-29",245.371111111111
"2006-04-30",321.425925925926
"2006-05-01",298.579259259259
"2006-05-02",290.105925925926
"2006-05-03",294.15037037037
"2006-05-04",253.068888888889
"2006-05-05",238.294814814815
"2006-05-06",119.148888888889
"2006-05-07",180.471111111111
"2006-05-08",260.634074074074
"2006-05-09",321.674814814815
"2006-05-10",299.581481481481
"2006-05-11",284.288148148148
"2006-05-12",270.855555555556
"2006-05-13",213.402222222222
"2006-05-14",273.963703703704
"2006-05-15",305.104444444444
"2006-05-16",305.816296296296
"2006-05-17",283.685925925926
"2006-05-18",192.897037037037
"2006-05-19",186.86
"2006-05-20",222.097777777778
"2006-05-21",236.718518518519
"2006-05-22",271.782222222222
"2006-05-23",242.354074074074
"2006-05-24",347.313333333333
"2006-05-25",337.374074074074
"2006-05-26",304.62962962963
"2006-05-27",322.994074074074
"2006-05-28",306.733333333333
"2006-05-29",258.336296296296
"2006-05-30",291.539259259259
"2006-05-31",340.674074074074
"2006-06-01",357.702962962963
"2006-06-02",315.265185185185
"2006-06-03",351.873333333333
"2006-06-04",347.575555555556
"2006-06-05",352.646666666667
"2006-06-06",355.357777777778
"2006-06-07",332.062222222222
"2006-06-08",332.097777777778
"2006-06-09",272.563703703704
"2006-06-10",269.734814814815
"2006-06-11",323.114074074074
"2006-06-12",331.097037037037
"2006-06-13",342.899259259259
"2006-06-14",344.315555555556
"2006-06-15",321.31037037037
"2006-06-16",261.371851851852
"2006-06-17",228.356296296296
"2006-06-18",275.865185185185
"2006-06-19",218.922962962963
"2006-06-20",177.23037037037
"2006-06-21",301.682222222222
"2006-06-22",218.616296296296
"2006-06-23",315.675555555556
"2006-06-24",167.763703703704
"2006-06-25",168.037037037037
"2006-06-26",216.574074074074
"2006-06-27",165.404444444444
"2006-06-28",195.318518518519
"2006-06-29",243.56962962963
"2006-06-30",315.635555555556
"2006-07-01",323.712592592593
"2006-07-02",307.462222222222
"2006-07-03",222.652592592593
